_id,iz_id,um_id,broj
1364,18969,33592,428
1365,34168,96933,18
1366,46156,32532,771
1367,9155,87835,373
1368,1303,45636,224
1369,78036,11152,228
1370,69756,92687,338
1371,63567,66174,73
1372,68688,35011,638
1373,80706,39403,356
1374,39186,51329,793
1375,84602,41185,743
1376,93627,37075,630
1377,94474,87597,377
1378,69724,23092,307
1379,56841,62827,462
1380,78484,12728,85
1381,48500,44747,332
1382,19732,69130,840
1383,31224,94119,471
1384,80586,3565,706
1385,98840,77954,97
1386,89236,48861,485
1387,14473,20312,190
1388,24584,69367,470
1389,37934,19179,740
1390,83142,79291,337
1391,17585,92461,51
1392,66348,84753,41
1393,93089,78342,768
1394,68232,78940,191
1395,35415,67249,119
1396,14632,53102,945
1397,74768,24860,887
1398,68434,79860,903
1399,32013,32792,223
1400,59542,50970,102
1401,84070,90490,724
1402,5435,86433,476
1403,52502,77620,935
1404,32187,14063,57
1405,63474,65724,571
1406,54324,94374,622
1407,9826,39263,863
1408,77902,41851,167
1409,53307,15992,942
1410,93881,75641,199
1411,99765,6680,543
1412,75385,18811,657
1413,96742,73256,295
1414,84926,34123,835
1415,33950,3102,772
1416,17599,63139,625
1417,48532,50040,670
1418,67927,33506,966
1419,38168,20071,710
1420,55815,22587,353
1421,68830,65790,212
1422,25751,2244,52
1423,56724,66218,119
1424,4786,97261,943
1425,73153,15421,912
1426,64719,78292,622
1427,28408,93369,953
1428,60562,29742,2
1429,100,42071,733
1430,56820,59639,356
1431,90279,15352,923
1432,63907,18669,455
1433,15054,87471,198
1434,28957,78413,994
1435,49020,41961,564
1436,70848,90058,908
1437,77864,77477,627
1438,44880,21685,989
1439,24830,46487,90
1440,5202,57793,655
1441,2396,90968,121
1442,79687,30605,612
1443,87221,62426,565
1444,92191,41815,141
1445,21476,76680,203
1446,68406,86880,783
1447,95452,91807,878
1448,95818,19286,259
1449,15209,30689,895
1450,98357,85014,569
1451,84595,9165,980
1452,46843,77907,341
1453,51095,18449,594
1454,93222,814,783
1455,45691,11497,335
1456,5140,66745,169
1457,86012,26427,685
1458,43321,10404,113
1459,18613,61094,228
1460,42935,72044,805
1461,77671,71493,278
1462,60271,56004,314
1463,38111,41753,258
1464,65782,69805,674
1465,23148,90130,459
1466,38330,94784,428
1467,42119,72052,829
1468,61080,47539,650
1469,92463,60642,696
1470,97426,23054,851
1471,83558,74679,189
1472,33016,79453,884
1473,53542,43525,317
1474,64759,2310,423
1475,97514,954,642
1476,71236,51530,407
1477,50427,64240,109
1478,95574,20715,911
1479,61350,98083,126
1480,496,39170,269
1481,84992,17495,623
1482,86231,35960,266
1483,26701,4289,712
1484,7363,7313,656
1485,70459,74771,905
1486,61988,24519,933
1487,44707,85770,651
1488,37873,83255,477
1489,69614,14006,853
1490,14014,60002,911
1491,93584,93109,445
1492,73434,42355,88
1493,1492,32172,741
1494,89914,22284,702
1495,6284,14256,497
1496,78498,79755,693
1497,85096,95326,329
1498,68690,39380,619
1499,78183,93499,487
1500,56533,57151,145
1501,20819,30899,240
1502,84562,93411,524
1503,82645,16605,882
1504,82505,81277,81
1505,43436,44469,161
1506,54503,88231,989
1507,34106,11718,934
1508,99080,57546,315
1509,73101,64237,537
1510,9269,34045,519
1511,69872,60798,212
1512,10059,29875,855
1513,33160,28041,744
1514,12906,54221,305
1515,80968,80653,57
1516,64481,15653,767
1517,98009,5508,795
1518,82955,70464,524
1519,59491,12578,708
1520,77718,97667,183
1521,69589,16492,676
1522,70441,8098,422
1523,85922,47076,161
1524,43711,14518,562
1525,55793,23478,50
1526,42920,34305,525
1527,99318,41518,152
1528,73551,90386,938
1529,80803,51018,530
1530,95575,83343,687
1531,63426,6798,652
1532,15030,98232,868
1533,99311,5197,177
1534,6064,87442,800
1535,84307,72657,455
1536,71428,28293,482
1537,36319,7206,290
1538,86243,52200,148
1539,59805,93376,94
1540,4620,18835,109
1541,78837,28654,280
1542,29094,46723,783
1543,23181,12894,422
1544,49301,87247,759
1545,27254,38184,949
1546,56062,13749,294
1547,19075,43372,976
1548,71579,7475,82
1549,54415,28139,200
1550,84354,84963,662
1551,69397,21613,224
1552,47798,19665,694
1553,18745,32350,941
1554,80212,34981,288
1555,38845,3840,756
1556,61186,50225,521
1557,18603,44852,964
1558,4478,51933,846
1559,15915,69700,842
1560,84207,67124,936
1561,69633,43263,217
1562,40548,89893,203
1563,35265,79200,675
1564,73481,83206,11
1565,31114,78750,29
1566,34107,71837,692
1567,86518,58488,618
1568,7260,4555,207
1569,73398,77561,913
1570,73633,98829,936
1571,58700,65382,710
1572,95978,18325,245
1573,72745,4727,970
1574,74085,11355,986
1575,83614,54302,460
1576,42690,7633,476
1577,94395,8170,367
1578,1398,38503,951
1579,36751,3267,100
1580,99367,52379,974
1581,32096,92414,942
1582,51996,97160,911
1583,28952,44637,801
1584,45229,43927,849
1585,6333,24495,454
1586,71596,13270,625
1587,18121,19865,657
1588,78597,24220,976
1589,6205,12337,563
1590,39197,47157,688
1591,79726,7335,255
1592,60619,52132,426
1593,31268,6225,386
1594,17992,90920,710
1595,77503,65872,808
1596,43482,45084,593
1597,20304,73515,299
1598,17124,39020,430
1599,53176,77358,382
1600,85224,65148,503
1601,55887,52889,695
1602,66542,46036,995
1603,50031,79147,336
1604,66117,94658,448
1605,44930,38787,700
1606,7312,23067,143
1607,72482,99480,467
1608,57311,46282,33
1609,62178,53983,78
1610,3447,43558,262
1611,44531,56460,294
1612,5646,643,719
1613,26838,35544,42
1614,24852,9656,611
1615,58739,28667,455
1616,19201,74017,809
1617,87900,70993,84
1618,43332,99517,346
1619,18795,50590,117
1620,61242,25511,401
1621,11648,31811,727
1622,92881,27472,190
1623,92663,85902,567
1624,46243,6783,655
1625,38679,54949,211
1626,29354,95451,506
1627,33008,35475,270
1628,5676,39371,464
1629,43541,73225,738
1630,93628,44551,993
1631,66967,80857,517
1632,61747,13774,407
1633,88381,87408,779
1634,16236,85779,13
1635,12007,27102,786
1636,90927,51651,219
1637,69562,13229,196
1638,96847,36982,162
1639,28586,81997,603
1640,11688,2417,686
1641,25831,24633,17
1642,40802,24440,80
1643,84608,79981,425
1644,15185,82285,358
1645,45717,26318,586
1646,81656,48403,245
1647,67860,58712,272
1648,23953,6241,527
1649,87686,42066,675
1650,25396,37477,996
1651,227,18797,661
1652,28296,81575,441
1653,76520,29018,495
1654,87648,9770,497
1655,20792,88462,191
1656,60827,32136,515
1657,94328,81697,74
1658,13712,14423,510
1659,90417,57774,53
1660,92315,91379,639
1661,52926,88434,223
1662,30892,82329,613
1663,17094,43245,85
1664,60630,91579,716
1665,71120,29006,99
1666,81226,18601,47
1667,94620,30210,732
1668,68008,96106,781
1669,91091,4448,380
1670,5430,13594,565
1671,94251,57551,468
1672,69492,22773,901
1673,14643,71237,780
1674,98299,28454,679
1675,93690,97618,137
1676,50903,96731,436
1677,74352,27229,34
1678,80281,57673,76
1679,88917,37419,231
1680,81177,53319,409
1681,93550,93766,974
1682,80727,7157,562
1683,28820,65365,935
1684,62813,4557,79
1685,66538,92758,653
1686,167,14506,30
1687,24770,99221,535
1688,25005,54851,404
1689,3606,52932,17
1690,98898,5078,863
1691,47647,27492,728
1692,9917,23650,726
1693,10525,44930,267
1694,72085,83766,570
1695,96641,44030,444
1696,37943,56341,689
1697,2549,26165,230
1698,41222,95982,602
1699,29173,64986,62
1700,2910,29820,693
1701,57666,9751,978
1702,91246,98290,344
1703,96202,38088,185
1704,14843,17245,760
1705,4864,64347,867
1706,2315,22382,796
1707,47500,63533,345
1708,52533,5953,186
1709,2450,8538,48
1710,36651,50653,754
1711,42148,72622,778
1712,22310,94181,727
1713,96816,22184,204
1714,62273,71164,956
1715,92978,69096,299
1716,64193,30042,576
1717,32674,95661,236
1718,49979,70763,169
1719,36586,21928,575
1720,47564,55038,181
1721,19605,23119,89
1722,30055,21891,502
1723,66298,55314,335
1724,3218,46743,767
1725,32996,43840,134
1726,4081,14926,234
1727,84954,60759,671
1728,84650,8776,257
1729,67881,8751,144
1730,67866,13058,703
1731,79348,82503,459
1732,27926,14169,647
1733,88805,50151,855
1734,32640,86342,152
1735,31164,15669,834
1736,61082,55867,654
1737,92268,35801,937
1738,87722,68446,798
1739,70820,76727,578
1740,41406,98458,957
1741,27763,64501,358
1742,2002,24673,774
1743,90785,77182,923
1744,95485,58039,876
1745,76224,23332,901
1746,77809,80762,214
1747,80974,32460,341
1748,22757,89604,570
1749,39659,34016,599
1750,84310,64474,2
1751,97513,17561,484
1752,22518,73358,128
1753,44304,67901,635
1754,17670,38810,65
1755,1041,87298,686
1756,12816,37685,335
1757,38974,19084,328
1758,55385,13654,889
1759,74516,79499,329
1760,98782,26936,593
1761,39792,3610,89
1762,24158,84188,244
1763,10718,87086,748
1764,74855,68881,711
1765,14462,56768,363
1766,95954,47190,561
1767,61228,13812,390
1768,95940,71989,487
1769,15707,44713,599
1770,21884,94191,186
1771,83470,12946,389
1772,37469,85705,189
1773,66381,16864,949
1774,31774,97040,726
1775,14312,9164,996
1776,82967,48216,143
1777,73165,57888,767
1778,10385,99881,476
1779,1321,59283,526
1780,36757,43675,797
1781,76544,78272,524
1782,17084,96132,905
1783,96002,82282,353
1784,39218,19887,662
1785,19042,37891,74
1786,34173,84732,872
1787,34574,55352,210
1788,40704,5241,52
1789,43283,15103,664
1790,90842,73973,594
1791,88216,66566,535
1792,82922,65101,580
1793,3909,39552,243
1794,32518,11698,909
1795,47554,89967,9
1796,50803,41453,735
1797,2806,22939,689
1798,46682,44724,617
1799,66284,83500,876
1800,90048,93398,496
1801,18593,83776,404
1802,59476,46419,654
1803,43212,79669,623
1804,38294,58636,42
1805,52605,85762,599
1806,43459,19620,906
1807,63013,69781,369
1808,6370,27027,569
1809,71489,309,805
1810,46686,34012,888
1811,75481,2406,945
1812,2377,13497,501
1813,40910,37789,866
1814,55628,60617,463
1815,34985,27898,363
1816,19015,95276,504
1817,27673,11640,761
1818,33372,32597,279
1819,69175,71294,366
1820,40204,13969,649
1821,20256,47739,976
1822,67628,81998,697
1823,44997,72944,989
1824,5147,56545,933
1825,58850,48008,529
1826,603,84266,98
1827,71119,25346,357
1828,47727,39522,830
1829,90967,1489,810
1830,41417,15552,773
1831,32595,79415,788
1832,54765,40464,274
1833,93053,371,498
1834,66527,53657,647
1835,6197,70442,355
1836,93569,12768,548
1837,3774,49895,620
1838,59038,42401,555
1839,17531,33729,719
1840,53607,1799,881
1841,90440,27737,493
1842,50420,55314,916
1843,73106,20376,364
1844,38869,34037,291
1845,95348,72329,255
1846,44719,24935,749
1847,68867,53764,903
1848,75758,78677,221
1849,64523,37558,608
1850,4878,2173,624
1851,6861,49266,624
1852,56390,29598,474
1853,93124,81157,248
1854,44966,49860,934
1855,79207,20306,352
1856,93812,72082,443
1857,41822,25193,231
1858,23334,31319,474
1859,4023,68271,335
1860,27968,62552,682
1861,10992,36117,633
1862,66565,32770,477
1863,94391,84424,56
1864,14161,60092,294
1865,75519,86983,114
1866,45265,61979,66
1867,7238,15414,286
1868,78161,49585,904
1869,82520,11414,542
1870,69715,46834,500
1871,13306,25700,759
1872,62380,61935,694
1873,17250,30968,50
1874,90163,29496,289
1875,58810,90389,712
1876,57657,57922,906
1877,66649,72867,611
1878,21289,91788,796
1879,55078,35661,972
1880,35432,41501,199
1881,40721,10376,402
1882,29622,35451,321
1883,81802,19623,328
1884,87351,78359,295
1885,61148,49697,514
1886,29598,18362,978
1887,84216,88040,223
1888,83109,29805,564
1889,14089,36272,481
1890,69369,66766,231
1891,81341,89720,673
1892,40695,16035,590
1893,24378,98135,748
1894,27575,5695,263
1895,27667,53743,1
1896,79313,11518,703
1897,48136,62874,533
1898,59908,25810,137
1899,81304,17039,949
1900,28498,88210,135
1901,98196,84962,827
1902,30663,74073,534
1903,46946,24586,308
1904,31917,72173,126
1905,35544,35481,641
1906,30229,41212,734
1907,82839,59363,964
1908,59762,13508,987
1909,74069,47792,377
1910,70308,10864,486
1911,32652,51906,279
1912,91773,98358,970
1913,71339,11562,788
1914,8857,62976,816
1915,67243,14874,274
1916,60596,3075,578
1917,42077,48772,61
1918,20596,94693,973
1919,18426,28302,796
1920,30896,28602,893
1921,81040,50170,316
1922,7160,29059,875
1923,68724,91838,672
1924,95526,19756,504
1925,19378,14150,507
1926,67023,35957,921
1927,23908,86300,679
1928,32780,66466,284
1929,66262,70350,415
1930,57145,6656,287
1931,9341,22162,964
1932,49341,98863,258
1933,4878,88219,29
1934,98144,42135,266
1935,3490,86637,753
1936,72387,29896,290
1937,65698,74617,132
1938,7976,79396,594
1939,87545,27447,200
1940,80611,59406,443
1941,72799,27939,747
1942,71160,35120,672
1943,80782,38463,409
1944,71712,76313,505
1945,49546,36157,530
1946,14163,65185,432
1947,37101,89565,792
1948,50328,77606,853
1949,37250,16718,968
1950,70157,50932,861
1951,51672,69030,39
1952,90345,19289,896
1953,88365,89330,434
1954,44205,26036,58
1955,10204,16447,564
1956,76137,54986,208
1957,47891,63005,973
1958,96834,26203,254
1959,21780,97002,457
1960,16291,6144,689
1961,92496,92043,164
1962,29571,28053,365
1963,39616,59423,904
1964,13536,76695,727
1965,87534,76465,618
1966,98807,86238,694
1967,21762,89757,391
1968,75660,73241,187
1969,8449,40804,156
1970,76282,47710,235
1971,115,94319,489
1972,11521,52618,612
1973,77035,84192,486
1974,18222,22711,770
1975,61745,95257,855
1976,73646,74563,741
1977,48802,16504,341
1978,13827,80631,646
1979,40713,90262,903
1980,6636,192,586
1981,12821,96143,241
1982,64880,70451,558
1983,24270,27948,458
1984,50783,77841,786
1985,33959,54522,836
1986,41287,77134,704
1987,79570,80931,194
1988,55371,65241,768
1989,19024,41177,569
1990,80996,96911,233
1991,20771,44691,478
1992,75319,59138,817
1993,62778,6639,178
1994,33217,91104,544
1995,34320,86707,763
1996,75369,41411,697
1997,67033,90743,208
1998,12484,4933,340
1999,65542,25525,229
2000,54008,76671,301
2001,6059,55600,347
2002,39342,44730,62
2003,10277,54742,177
2004,39998,93798,477
2005,82550,40128,134
2006,23581,97571,868
2007,88874,98757,48
2008,83602,39451,23
2009,82346,42372,826
2010,29664,24778,741
2011,69298,23188,685
2012,27762,41120,23
2013,36909,95540,711
2014,39629,50117,851
2015,49554,97827,140
2016,11581,54807,390
2017,95461,10408,60
2018,4368,7528,142
2019,55181,5556,494
2020,72099,84763,4
2021,97261,9422,241
2022,38846,79574,470
2023,62330,29705,6
2024,36971,68190,589
2025,72211,21311,461
2026,24199,95610,761
2027,75841,23142,972
2028,82995,68079,186
2029,94947,6306,995
2030,58862,81855,595
2031,73409,83639,460
2032,20836,49004,741
2033,95511,24261,227
2034,42855,86146,749
2035,26471,36137,540
2036,16270,97219,994
2037,56771,10595,478
2038,78600,47858,584
2039,44034,693,203
2040,85874,65535,613
2041,12842,34221,786
2042,3319,83306,555
2043,43134,31450,790
2044,43801,99084,350
2045,34605,92839,916
2046,89037,96962,825
2047,62976,86366,451
2048,63243,2408,231
2049,87248,25371,805
2050,49940,21692,473
2051,34181,39894,135
2052,57690,95829,28
2053,67877,97640,701
2054,65382,48603,597
2055,55272,87744,354
2056,25856,48864,520
2057,87616,88422,184
2058,62869,70013,766
2059,91122,51744,706
2060,30179,15263,207
2061,164,61270,476
2062,37382,46652,821
2063,15531,24832,913
2064,74015,62514,41
2065,88259,38001,730
2066,39991,21371,417
2067,92402,67179,147
2068,45025,17712,678
2069,53566,16170,363
2070,89062,51036,615
2071,17853,32840,99
2072,82371,94488,277
2073,90551,65048,454
2074,59672,48079,102
2075,59457,73753,689
2076,57423,89507,209
2077,44703,95675,866
2078,5284,15335,341
2079,28789,83655,333
2080,86793,8600,583
2081,15243,61524,118
2082,76506,78159,301
2083,52680,55779,985
2084,65374,47146,887
2085,55474,5044,837
2086,31580,16831,575
2087,55417,85229,213
2088,49528,8337,879
2089,59343,44991,136
2090,51714,84273,994
2091,29573,92252,118
2092,13827,61407,605
2093,11399,22650,644
2094,82440,25378,567
2095,97325,97427,624
2096,167,33429,635
2097,56312,10580,380
2098,16181,54705,563
2099,33825,46977,624
2100,87834,59865,946
2101,30029,56477,916
2102,37192,58134,448
2103,70003,30330,254
2104,9913,67986,659
2105,17603,78638,788
2106,63442,55267,367
2107,62754,22432,462
2108,63103,56210,936
2109,75146,75546,447
2110,61034,79443,547
2111,73587,24086,431
2112,9715,54689,736
2113,3240,269,31
2114,34451,61561,715
2115,26772,63280,663
2116,60627,15271,393
2117,71059,47650,364
2118,70375,11983,758
2119,24426,4275,217
2120,19525,123,85
2121,73638,41501,4
2122,10547,12178,733
2123,90275,90860,589
2124,69729,57585,738
2125,76035,16768,955
2126,31697,34752,718
2127,74708,77826,700
2128,85286,94029,764
2129,18368,56600,848
2130,89844,46381,49
2131,174,94128,537
2132,97240,76311,226
2133,62193,48976,205
2134,75775,27863,296
2135,45127,26824,816
2136,70003,80296,12
2137,52312,78348,711
2138,2536,32052,885
2139,60220,89928,110
2140,97220,79474,576
2141,50636,26663,789
2142,4312,59872,391
2143,92265,75571,992
2144,31398,26554,496
2145,2728,20711,441
2146,55097,94991,162
2147,60474,94065,980
2148,28476,62238,584
2149,37505,11878,521
2150,29491,77616,804
2151,28005,65205,505
2152,75473,45498,246
2153,46624,75267,633
2154,13606,23459,798
2155,55614,25273,153
2156,78084,16418,42
2157,16366,72926,609
2158,75597,74228,622
2159,87979,46005,806
2160,33812,57201,289
2161,78827,29231,79
2162,95816,48579,579
2163,73095,54753,20
2164,75264,86094,93
2165,37745,39708,595
2166,48873,72954,248
2167,44812,23934,273
2168,95869,83513,873
2169,74616,31362,543
2170,854,98614,314
2171,59684,15841,3
2172,76949,40290,625
2173,70089,30951,648
2174,42758,4616,222
2175,7255,79928,635
2176,46774,30809,536
2177,13631,19355,563
2178,17669,75610,418
2179,4047,35955,839
2180,41967,10044,739
2181,51091,6277,794
2182,18851,99815,398
2183,31121,5179,330
2184,34090,20437,166
2185,33284,8162,693
2186,48151,78013,58
2187,78651,75781,986
2188,8139,66990,68
2189,68954,26725,521
2190,78490,65716,807
2191,94951,78579,29
2192,12211,57875,900
2193,96433,58372,645
2194,9784,76532,807
2195,20394,48767,773
2196,48438,3337,907
2197,71729,16637,509
2198,38924,99606,905
2199,50567,57384,376
2200,99963,5714,537
2201,73490,71311,766
2202,41628,27383,980
2203,64506,29695,95
2204,84255,62932,64
2205,71323,51437,454
2206,66516,33797,937
2207,4474,59647,785
2208,72965,17903,880
2209,16601,11755,951
2210,46097,85143,516
2211,71396,44899,832
2212,11066,56794,260
2213,19962,38498,753
2214,17854,81685,41
2215,45904,27826,321
2216,24737,9489,156
2217,90287,37288,749
2218,52149,87822,840
2219,81177,37059,230
2220,12839,82117,394
2221,96243,57708,116
2222,15796,33100,275
2223,39588,76360,773
2224,26495,43138,766
2225,20923,33335,599
2226,16040,79911,697
2227,26382,43015,768
2228,43380,73573,818
2229,32126,93699,203
2230,55755,5789,25
