um_id,m_id,interpretacija
805,2,WLSHRONAPMDQYJDTWFF
806,35,UUJWXTACJGXGGU
807,4,HPHJIOYRGA
808,42,YQZMBDNODZVXEXX
809,31,FDVRTNYKFTBKGJTYFVDW
810,31,RAAZSLMCZYJZ
811,23,VTBJMAKAVGW
812,31,BHPCEHOTUYOPMATHGURL
813,29,KRAZRINKZBXXLJ
814,10,GMBMACAKDQEZ
815,47,UMJVKMCRQDVO
816,14,YVQGYAZSUER
817,29,MOEZQGEMQMXCJTYV
818,38,AZQKVHST
819,22,UBCLJJWBOG
820,47,BDMBPMYFFGJW
821,15,YVTLCPWOBKFZG
822,5,CIWEEVXMSNOWNLXTIEYG
823,27,DZIFTPBNJNBT
824,36,PZZMQNM
825,36,WNFKVYNMATASUT
826,5,YCLTWCLG
827,26,LDOFQDEYUQ
828,33,XKSCYZYKRWTHANFQ
829,46,MRODTUXZN
830,6,NJOLHS
831,12,MHGKRDGZGDN
832,43,YMHFFKDSLPKWN
833,50,BZAQRVZAS
834,50,MRTRKQVIMMPWCNHEKQ
835,9,QGWBLRHNTZSRICKAVIDJ
836,49,WXFTAN
837,30,XEXXSIZVUP
838,26,WVQGWTGGM
839,43,UYBTIZG
840,21,PHNNJSATRREHRDK
841,16,BCYJSTTHLQYAFXLK
842,47,IIIEKDVMNQOEAZWNPOV
843,14,KJYTHRNZ
844,4,PVXXD
845,14,UVKXATLQOXRR
846,42,GXRDCWZBWYWD
847,20,GKHGDQ
848,36,QVWREAECBJRNJEPTOB
849,14,ORRWSLMQHHPXOW
850,39,CBIOZJUNYL
851,36,BXFGHUUZLBD
852,42,FRJNSWULGZCJSPG
853,22,TJGKGDJBECTQRZ
854,24,YYYLGCZXNTOH
855,31,CTCNOWPL
856,10,KTDFLNCRPTHJLXR
857,37,WEJBAWQVR
858,15,LDZXWAURPYZHUTD
859,21,JLIETV
860,15,FJMGNRKDIGMBLXHBGSU
861,22,DMEDEZBJTDZOHUGUN
862,34,NPYQUXPOBBSX
863,13,KICXUUKIEVSIQXAWSHMM
864,32,UTWYQGMAJHSARUVPUCY
865,34,AIPMDVQSE
866,2,MQEEAINM
867,10,CLKBSDGR
868,36,NVWYZYPPOT
869,8,WDOUBRDDZKEXSFHRLUNL
870,25,UHDSAQZFMIDOPHZQ
871,32,ODMMQMNMT
872,16,FMBSBZCIYQUMCFKYP
873,26,IJIGGUKWWSKWXYYNTE
874,24,SMHKTYXWGHTTKIQJ
875,20,TPVNGFJWVDCXDMLYJLH
876,38,HDFOSOWYUZAG
877,50,DIIWRHFBI
878,36,GMRVH
879,38,SYTCDYUYYZP
880,29,BPXBJSNDBBWPQBYSAFE
881,29,ZBVXPUPQHK
882,44,JIGGULCLHY
883,17,ZPYXINGIURUJMFKOZYTD
884,43,DKSFTLYMYQMSUYJDCPM
885,36,VTIWUFTAWHSGXRPLX
886,39,OBOMWVK
887,34,CPXZCDPMKIDQJIMXEA
888,49,XHBVM
889,30,FOOXIC
890,3,DCIHOTIJICKHBM
891,35,DIMFVCCUZLNKIGWAXB
892,2,XJZZQAPMRUYO
893,13,YJCNPKPTUZNGZFP
894,43,NDXAHFFFSEHDO
895,6,SUXKP
896,16,WCTEACFIQGDQGKNOXRZO
897,28,EUIUCENRZDUAJODWGI
898,27,WSRCPQORYTNSNDBIY
899,50,YDBWRMOPAOCNNWE
900,46,EWYGD
901,20,QJDSHODMLRKU
902,4,ZXOFOENM
903,43,NSONOFWDBVMBDM
904,38,SDQWNWCDECFFJAUEGE
905,44,PRXBPIENVICWT
906,26,IJNPOMCMASVTL
907,13,MMSJUH
908,9,DQYIIBWKOI
909,50,PCWAQRXFEUGKCUSUPPO
910,25,UITJRHWK
911,22,ZBGOKVHAEY
912,2,DAIAUY
913,40,DXPGTDVDCJRHANQF
914,4,EMJOJCCWKTYAKLVY
915,39,NTKWQSI
916,1,RBYBBLYAOSLKAFIMJSJ
917,42,YJARIOQI
918,6,WKZMDYXINDRD
919,38,SFAJPNTB
920,11,QJXJMWNSX
921,15,HDRUCOBARCOBAIZO
922,12,TSBNRFIKPBQDJINTIASY
923,45,JHWXZPR
924,31,SKDUZDPJVNYL
925,42,QPOWKFRPZNXFVNJOLSA
926,48,KBMBHMT
927,27,EIQCPGBTCTRFIK
928,13,RGLCCQMEKDVCUP
929,1,FAPKAIRTCVARDQCNXZG
930,22,LEMSUUEKDGJTENNB
931,31,YOZHGMCTJCDNH
932,23,QPGXWCWBMTGTWMN
933,17,PEWVNVVITNK
934,17,UUOSCLUGRLFKOJ
935,26,LULKNH
936,29,ELRQVXKET
937,24,ZIMJPSWGRCZAIBESUP
938,1,PJXVKEQVVOCQMXUMVK
939,50,MYDEBFFRCHATRKX
940,47,DQMXB
941,5,TIIOIAGE
942,44,NPTYPYD
943,6,KLPHQOFXCN
944,41,CHNISCWW
945,42,XUEQXSRUSD
946,2,QRXFC
947,29,KNJQSJIISFMVCXC
948,33,FEWIHLYXKPEDRKOQ
949,34,XTFMKTNTFLYRH
950,35,XNTUDBQSJRFFTXMVO
951,16,ZJTSZAFW
952,7,EGSXIDVO
953,32,YVZJBE
954,22,JGVZM
955,2,OMSFDIGWNR
956,21,UGENWZQZYDFBRWINY
957,14,QBGVUTDC
958,47,DDWCRNVNOWROZVW
959,36,TGMDRLNFYGJXKICTL
960,46,XGRJHNK
961,33,HDQXE
962,30,XLELRJQ
963,24,FWQFFXLSYWJDJNO
964,49,GUIXRNYQBDNOSYSBT
965,1,YPKEF
966,2,TGZODRAKTY
967,31,WYAEXPYQKVM
968,18,HMLLCDCSVNV
969,6,LUOWGFPJQSMZK
970,45,BJDIARECMXRKE
971,34,LPBCFHM
972,4,KLXWTMNWREMNEJAQLSZ
973,23,ELRMY
974,20,DXWJKUXPFMWFATWT
975,8,TTGBWEUWGXTPINBNOXO
976,43,OYHFICK
977,50,EZPCCNM
978,41,MHCUZQTLDMVR
979,34,DLJCDAGGLVJMDY
980,30,ICKXE
981,21,DGMOPTAGPBUGVIL
982,42,EDQFWGXMIQLRREURB
983,12,RACBZHZAG
984,22,GZRWPCQGHX
985,48,LUOLDGEVPQAZ
986,22,VHNOAXJVCJTEEO
987,22,GEFMD
988,20,HYYEQODZQH
989,15,KRZDNRYKSUVRSTKDXG
990,48,SAPZSAFYPWFCMNQS
991,27,RZPZKXR
992,29,EEGAZXDGL
993,6,FABLNFKMVOZPTYEK
994,48,GZHTCKKLJWLMJ
995,34,FBBHUFLTCXOKAROWXYWJ
996,5,GUSMWWKHGXLBDWAC
997,19,GBVOCCQKBPU
998,33,OQXUNXVAPVZBKQ
999,42,VFPOVSMM
1000,50,MFKHYN
1001,48,AUTIQNZBUMPYVELDARS
1002,15,COLST
1003,32,GOUIGGQEI
1004,8,WTOPU
1005,33,HFORXE
1006,34,YOABJXIZI
1007,23,TFEPZVZUWXTNKD
1008,39,TWGGYUIAMWZJQVYOFRRR
1009,46,QPMOZOIIBG
1010,32,KOGFRRGVJSULJXOPO
1011,24,APUVNHZNNZ
1012,17,QJIKWWJAPFZ
1013,41,ISINRXPGIX
1014,43,XVRKLHOKPSSCJZMSJ
1015,33,RJNATQWFEJXCDFYRDYJI
1016,41,LUONUNPZDOOLBKDHOT
1017,27,QGZNYRNDKUGPLHPDTGCI
1018,47,EUKPMFP
1019,50,ZDRDAWRLPXMNDAA
1020,16,ZFAIHOXRTLC
1021,14,JNBQSH
1022,22,FBWMUN
1023,31,NKSISVXAZU
1024,26,YMCERRXIJOWLJSIGVYRS
1025,26,SIFWPBKUUJSCUC
1026,25,PDZMEO
1027,17,VAETHBQXJ
1028,28,LRRIVJMFMJMEHKM
1029,43,FQDQZSOOREITCOLMRQT
1030,4,YZZXNMKLZ
1031,24,HMLPHLKZWKXTH
1032,7,LASNVRKBZFUGOZK
1033,7,DVMYBGPGKL
1034,38,LWFYUAITBNOILI
1035,39,DZDTZABZRLY
1036,7,AAPPGALGOLHHJPKZD
1037,30,MPXJOJBOVKLQKQZZQAR
1038,32,NDMRKNRZTKMZJHBYB
1039,25,AIGVRZQTARJQBUJMIB
1040,36,KDSHGGF
1041,25,PQRGUFMKPQGZSQWKXPEY
1042,24,JZDAQEDWRFKXXZ
1043,10,SNBZCKPLKETQKJEKCBEB
1044,48,NXKJHJJEUTQ
1045,45,LXFVTLIOPSIAZZHPZJO
1046,44,UNXAK
1047,42,WUCZOXAPGFXA
1048,22,AEHMBLACTIKMWVYH
1049,10,YLGTJWUAHGOOULOYHUI
1050,22,RCJULBK
1051,32,DEVVRWSAUSGZDHAZIH
1052,2,XATLENRSKVKD
1053,18,TCNCLKPOIDMRJDJ
1054,3,SWQIHHZ
1055,26,OLDLEZXRHNN
1056,25,VTEKWLMKSKEKIY
1057,15,VDVJLRWAQBN
1058,42,HWGCK
1059,38,RWPWCMFTLDYLBVMNUO
1060,32,WBFDELLQWY
1061,50,GQUKIVLPOXXSWEAAGNJF
1062,49,GYPSBCSEDWQMJ
1063,12,LSGUFEYQSDAQQXTDTQKG
1064,3,FVTGOLYJQMHVSEGP
1065,44,LCPTUUYATIHIPQHSOCZ
1066,22,LTJYUWCIK
1067,6,GHFACQVJQAKBV
1068,4,HWHIDUXAVCULLXMDWE
1069,13,UGKOLOOWQDSRI
1070,39,YEYJFSRSAWQRQXZFGQ
1071,10,TVEIHCMWWXMFJAVINBSI
1072,12,VEKPVQDDESGAXZ
1073,19,TBRQASY
1074,39,ANPJQCGC
1075,11,RSRKUH
1076,50,SVHKRZGRPGKGE
1077,12,WCYIGVRIP
1078,23,SAEVCDTOYUDW
1079,24,VQDZRAJYXFTIGSXTGDCR
1080,25,OATKICYJBK
1081,1,MYKLWUUPKRHZREUA
1082,5,HTTVQSXEWATFOUOS
1083,3,WGAMGHFEA
1084,20,MGHWABS
1085,49,NRICPFLTVKIGISJBD
1086,27,ZHFUXTNPYIKCM
1087,14,RUBXSRMDD
1088,12,UCCEXLCTZTTNXKNEHIKD
1089,18,RLWUWTRLCYZR
1090,47,AVXKFAAOTGBLOCFTKHLF
1091,10,JBRBMTZZ
1092,22,HGDIFLVL
1093,2,YAJHBHXJOFABWJDXDSX
1094,24,REHUQASWBOUE
1095,9,PYMEHRTBASP
1096,42,ACEYCCKZCTEIBVGLR
1097,33,FPLCFXLRUEIEGAGLNDZZ
1098,42,LDLEBOETN
1099,22,JSYYQFPHW
1100,37,JNCFBEKDATXS
1101,27,LQMJPUFOMYLHTSQP
1102,46,HMTPBIQDGOAOCSCQ
1103,17,YHFELNLGB
1104,50,RHMQMULJBVPJKZVKOYS
1105,14,EIVXHLKQF
1106,43,HRXRD
1107,23,ZPTPPWXYZDXKXHEKWM
1108,2,LJCYGUDWPIW
1109,37,DJNKTMXE
1110,32,XPCQXF
1111,18,EGDNKTHOFXNEVE
1112,11,MMMALKGARDZAXU
1113,7,YUYLWDRDWEEATG
1114,10,VREXC
1115,46,QWWJJVCOFJNYY
1116,50,EZQIXQ
1117,23,SRTTGSTAXVUOUDBBOZIF
1118,25,MAXNJELIKZQDLMKURGMP
1119,36,QWXJTT
1120,39,FUYKLN
1121,7,MIIVLS
1122,22,QMFEORWGM
1123,15,NBTBLHSMQOOECGR
1124,43,KHGVYKNJOC
1125,17,FLZYVXTXCMPHPKN
1126,36,EBWXMTNPTNXKWDNL
1127,15,EAIJNG
1128,4,ICRBUDMSWXHK
1129,37,QZGHJLTPLLPGALESMDOP
1130,28,PHQXGCDQYULH
1131,45,YICXOJBTAKJUQ
1132,4,OOJSV
1133,41,MRNTDMWKAUT
1134,26,MNLYRSZCZUSTUXJSFW
1135,5,GOPJWRD
1136,44,WVMOBZ
1137,31,QSCGOCUM
1138,35,TEIRHTIHGHQJHGH
1139,1,KNCPHEC
1140,22,OBXLLQNLHFKWQP
1141,20,OXAGEEYAUPHDZIUPDPRY
1142,9,PBBSINY
1143,41,HTGBYVGOEVGOLQU
1144,41,HDZGCVRMXYGXJALEDXY
1145,50,CEURMAM
1146,38,ZSDFOX
1147,6,ZEXGIACK
1148,7,THHGMFKBZZO
1149,47,AIWKYOSGDDQPNRO
1150,23,BWSAOQURIDSRS
1151,32,RHQZDZSYBI
1152,24,QFIWWVRX
1153,10,IRFTBPISBAJIQACCQNKQ
1154,30,USJGIFHWFT
1155,37,OTAZT
1156,15,VEGYWTOZYOTYICWC
1157,27,TGOMIBS
1158,6,GDTNPGBLBY
1159,7,PLQOZEGXIJYYXXHD
1160,10,AQFAPCHTQBEWHJACAKRT
1161,35,UJMQQM
1162,27,EUEXCFOWMJQCWL
1163,16,BDDAQ
1164,41,AFEKRY
1165,46,NWVCBHIEZDYHLHBQAFGX
1166,32,QSOMYWLZXKGKTJJRX
1167,44,YHSMHKY
1168,26,ANBZXE
1169,39,GRBETBTFD
1170,16,TOPWYWCRYUNAVKC
1171,29,HEEYYNRHHHBTIZVAKBCC
1172,9,KYDPSRBEOYINEJZ
1173,21,CPLQPROETGBFHXNIBEVF
1174,35,EAOEIKRIILTAAF
1175,1,KPQTASLQGJHSLOPAYNF
1176,5,EUVODXWWMBJMOQT
1177,26,UZMZHUA
1178,39,BZPRXHXQNGNNX
1179,17,MFQXB
1180,11,NMCKSIRHBSSBWOQKRJR
1181,24,RVJRHBE
1182,14,ZYRGDKGQQ
1183,27,UJHTHWBRRS
1184,44,ALGMYCOIELYXA
1185,21,SYGWAGTDGHSHIOWO
1186,14,GUXDUOGCFNCVDGV
1187,45,RDRHVSXHJTOWFYJM
1188,36,XVWYQJJGJRYQJUTBI
1189,44,BVXHEOOOWOXAWWEOKP
1190,30,PXIKRSRAEMSAFH
1191,50,CPTJPSUPWOBDEKVLWPYS
1192,37,VRUDCAOMF
1193,19,NZVVJYIIVF
1194,49,RDQSZKNN
1195,28,WTNXEUBMCABND
1196,25,DPSFIY
1197,23,OVTDMTX
1198,32,KYQACQJCAKPTD
1199,25,CFPQPLYTMNR
1200,34,TSKROSWAECGQC
1201,49,BIPWQXGRLROWKTHWCY
1202,8,FYEWQNMXTQJJGMVHN
1203,19,RTIBOOIUTZHNJIDXR
1204,1,RMGKPRCGFMTWVCTOIUUA
1205,4,SDVEZVWCAQEBAOPV
1206,17,FRYSBIFZXFUHFCAD
1207,12,KWWFICTLXJAM
1208,16,KKBVYGV
1209,48,NZGVOBLUQSRVE
1210,24,KDLIWZVBTZLVUVZAL
1211,41,FCLISJ
1212,28,WRVGZGTUPWYNXSACJN
1213,39,XTMBTVAV
1214,39,MQISXRBS
1215,48,ZKZNYF
1216,39,FMDICHTFSQOATUJCKCD
1217,23,FQZIAIQMJNEFFRICIOG
1218,48,ACWNIWBT
1219,14,XUYWVWXHLTIT
1220,48,FPNIVALLNFUODQOHYSE
1221,23,NOAUH
1222,39,HFVNF
1223,46,RJAJLWVTHABMDCWS
1224,49,SFJBRFLBOWR
1225,18,MEFFXKSKJICJUQGH
1226,36,BYDKQELJFFJKYTAASDEO
1227,11,VIEGAPQ
1228,13,FYLHFTEGERJWFAYFYQD
1229,19,QCAWIYGKIMQWRZI
1230,32,VJGGOWGMGTCKVPTSXEV
1231,1,TXJCRKPQORBZ
1232,46,XOYIRYNLKU
1233,25,WDDSJNQFMKASBMSJOHHI
1234,1,RRMUMBBLSCTVXKIWF
1235,49,PCTKSKMRGKKXFO
1236,4,NIIFMRQCKMUMAP
1237,43,PPTIPDVIJFZID
1238,28,YMAYQAKZOEVNPTKMYD
1239,30,ZGEOPQPVARFLDFZAR
1240,10,ESMXDSPYPPGWQTWL
1241,4,WASNQJLFHW
1242,23,ZTDPSRTB
1243,27,BIGWOWN
1244,26,ISVHZQWSPCMFBXCPOE
1245,25,QDRKGPUMB
1246,44,CEMYY
1247,27,DJXMQYHUKNNQABF
1248,47,WGQUYCGIYATSJIGZHHX
1249,13,MYQCFTRQTAFW
1250,32,THOAMDWNWTADVRNC
1251,48,YDYONXTDFNHU
1252,20,QFZDK
1253,48,UQCWJJQGMWNGKKYRM
1254,30,VJYEAML
1255,18,CJNZGJWSS
1256,18,KYIDFHSO
1257,27,YNJVELJ
1258,13,RFLWR
1259,37,MZAGOYSLIUPUCNEOJM
1260,9,NLKJK
1261,31,TEJKYHXRHKF
1262,48,UBULBGG
1263,5,YTOHNDNI
1264,37,JXERPTDJKVXZXTJ
1265,35,YGJSDXLCVFAP
1266,21,SXFXXEGIHSNE
1267,30,HLGKTIRJTAIZ
1268,26,WOZIGR
1269,35,YOSQEJDJHLXDLZEY
1270,17,XOHOIEAGLOVHIOBUIA
1271,40,GLSJH
1272,32,FNYUUTIMZXIKPPXKJ
1273,35,NUALDMJKWLLBFKRRDG
1274,16,WYJMESNEZB
1275,4,JLFBMULQBGXZ
1276,1,ZXTTPHKON
1277,14,XZXPMVVFXBKFADG
1278,29,MMCYSJEJPSGV
1279,48,YGKNOENSR
1280,44,VYCKFDOMGPWMLDFLP
1281,42,WTUVO
1282,16,FIFDK
1283,2,HHWYBVI
1284,23,MXHTWBMUPDB
1285,43,AQCDKVPEHAWCH
1286,50,ZRGMDNBDKMIBPLZIFPFG
1287,34,NYKPZQOYUQNGSSLFIOZ
1288,31,QOBFQMO
1289,4,YCFUZAAGH
1290,44,WTQEXCSQMACZGCWMAYMA
1291,32,JXKUYVZLFHJ
1292,17,BKHOHMDABNVIBXEWKN
1293,12,FADLZSQDDXTM
1294,26,FTNYPRJNOGT
1295,2,KWRZKCOGHUZB
1296,15,FQLGDZIB
1297,17,KUPCC
1298,41,VQYNNBBUSBTTOP
1299,28,TDGDZNWXVZDURWNBVWPB
1300,2,HDQTBHWDRIX
1301,5,JWMJUE
1302,31,ZUKVVQAODNEV
1303,41,NNUBBMFIKWLO
1304,23,OMMVPML
1305,12,URUUHWPPGWXODGN
1306,13,MGCHFOHAPZPEVK
1307,10,TZRQWZBKEJA
1308,5,RGBYWKXPRISGWHGWZ
1309,33,NDKWSCZN
1310,30,YTPHUSKSXQ
1311,27,OCQOUSTNFRC
1312,33,ZIIPX
1313,17,GTYMCN
1314,10,CRZDAEBLHL
1315,10,DSEWIHSBJGLXQYTZ
1316,40,EVKSPCRCH
1317,27,YROVUH
1318,49,IZACRCVVSMCXC
1319,3,OVDLIYFAPMQE
1320,17,VQDGV
1321,20,PMXISYRYL
1322,21,KXFMAVLOBZYLKM
1323,3,JLOUPFLUEPTAIOGAN
1324,4,XZWDJNE
1325,29,MSPNXIAVHBKPU
1326,44,DPVPKGJ
1327,27,KXVFCWGCIUZW
1328,29,NOTIB
1329,13,BWPYPN
1330,47,WMGDONOSVFOG
1331,18,RHKSWZLWZMURK
1332,36,CFTCLQ
1333,18,PDLNGRE
1334,36,HZHGG
1335,23,BXVZGURGDALJQ
1336,42,RZNTAOPI
1337,22,RGQYIFKAD
1338,50,JGTRPRIMQQMRXGMXSHWR
1339,3,FBWSQIDADYAJC
1340,45,KFYDFYNEOJJSYMBOHHIF
1341,13,XIDMNTHFDAZOKEPD
1342,43,HLZJVDLJEAI
1343,40,BEZYAPQDKNMANEPSEDS
1344,11,UZHTDEENITPQWMXHVZOW
1345,6,BVNFXBDT
1346,28,TSKJAHRFEK
1347,44,LMCPUATHGD
1348,41,QDCOVBYVTKBLXQUSPLL
1349,32,OYFKHAOALOTTCYVAKFUE
1350,32,BWGXUZPV
1351,45,AIXYWKYQLXEIYOX
1352,28,EBEHPEEBVDHHCLWT
1353,16,KGVCGSPBBEUMRMTNI
1354,5,RDKCGNKIFFTZPA
1355,30,EWXSL
1356,20,XVZRCZZFIL
1357,24,RRRPYGXB
1358,47,SQCLTP
1359,22,SYHZXAPTTPIFGTHHOBEG
1360,19,RNNJLUVBWMPKPB
1361,10,MBFZPJWCFPEF
1362,21,SFLLBQVUIONZCI
1363,31,GIPIVRDLFHIAGTCOW
1364,41,PWOIETRDGWGUH
1365,11,INIBPFKGRCUAIJPTN
1366,46,FJUXU
1367,25,UJVYMWVO
1368,35,JRFBPJAWCX
1369,15,FRFFVWKVVGWJMUBJ
1370,16,LFXXWV
1371,28,ZVFPQXDP
1372,38,NHSZGKGHMQPQMJ
1373,41,SVKJCEPXMCSPV
1374,22,BFKNRSRKJD
1375,34,SQJDZZLARBPIWM
1376,45,IIIGIKI
1377,50,BGUKIOGZQLKCGJN
1378,50,ENVCDKAPRDZJPJPHYS
1379,25,WJPIXUIDLSOA
1380,18,GRREUA
1381,45,AYAAUDPKFJIE
1382,12,VCMORRKGB
1383,45,ZGHRTF
1384,36,ADTBONVVIRHAO
1385,23,JALBBIGNEJCN
1386,33,GFYQARA
1387,48,DCZQEU
1388,27,FTAYZYXRLMRNJRXCGDX
1389,29,TCAKS
1390,7,AGWRMPXMOFG
1391,22,RBPDNMRHR
1392,15,RKOSZGFZQT
1393,50,EWFXGKUKLX
1394,38,GSEKZKYNWHEW
1395,6,GOQUOY
1396,13,WQWRBARSTJDEWQCQJM
1397,49,WUDDNLFLOIB
1398,27,VUERN
1399,11,BAVPPIBBNWRQUFAJ
1400,34,WIDGOHJSUIJFIB
1401,32,PMBCICDYOLIDJ
1402,31,YMYDVLTVT
1403,22,TYPBGFAMI
1404,50,FCIUCEVAJVIBCODAGE
1405,11,NZHDYEGBBTFHHKYMMERH
1406,35,QBHDMPILKRQ
1407,45,ENNSACVPOAMZTY
1408,8,DOGDFIHPVRIRHTSPDO
1409,11,XUIUAVFKQOFEZOBHN
1410,12,LQXEBKRWKDXOMORRN
1411,24,JVADLSDYAFHZRUAFL
1412,1,CXYDLAPWW
1413,14,UDTLIBLRAUMJBHXLMZ
1414,3,RTMYE
1415,36,CPTMJTR
1416,18,XRJVL
1417,30,VAANL
1418,36,CBGPCJCHZSXRAMUGFYDN
1419,31,CQUIGTAEIBALXPVLAPSG
1420,40,EFVEJKOMEBKA
1421,27,ZGZIMCIYYUQQROSG
1422,32,WPMGTQEDU
1423,49,WUCPQCOUTOHYURWTPVTO
1424,23,MUKRYXQRFHRWNEATUQW
1425,39,QFCYXTCDBOHOKXUFXIBL
1426,28,KXMYFVEWVUHMQRZTD
1427,41,TMHMZFBG
1428,9,PWYOPSCOOGNB
1429,22,GWJIFIFFK
1430,49,KGUYNEDNBH
1431,24,MCUJIITU
1432,45,ANOMZFC
1433,40,JTQADYODXTU
1434,30,BRZLNWIDBJHY
1435,1,VSRBNYWMWO
1436,8,YJCCHHBMBL
1437,30,IZXUACHDROIBOH
1438,25,ILGUL
1439,8,TMWFJPDCX
1440,24,HJIUYPK
1441,5,MBUUZNYMIXBDDDMYWW
1442,28,HFEZZPTBAPYIUSVZNBB
1443,13,VEGXAINMNPEAZCMURU
1444,15,ZJGXUNXUCH
1445,25,ELGYIJ
1446,46,WGSBMDVOAGQ
1447,25,UUOAQCD
1448,44,GVLTCBTTJIMGBOJE
1449,42,UTXFICUZGSBTALCJQRSI
1450,28,WDVJFL
1451,40,KVZRGOLZGULYNHDZUM
1452,12,KJPVQRCUQRMMCZ
1453,4,AIIZZWBQMU
1454,44,BVZQODREXMZH
1455,5,MYPAFOSBDKTVYMY
1456,26,NVGJWEQI
1457,4,WWATPGI
1458,21,TJEJZKIERSJA
1459,31,OLJJZHTCLMJM
1460,4,ZTOKCORBVGDOEACNEJ
1461,32,GGWUPB
1462,36,EMHDJ
1463,17,TUQIWXIIWODNF
1464,29,RVRAEMRJQEHK
1465,23,FPSRGVAQQQDOEP
1466,22,RIWZENGPHZOZIRTMQ
1467,1,JRYZWHGNNOM
1468,13,PLRUB
1469,17,XXXOFSCZTGS
1470,34,SVAHDB
1471,15,KEOLAODJOYBXH
1472,6,ZECBLMLOXQJYAW
1473,10,FRMNY
1474,43,TQDNGVEC
1475,3,BNNSOXJGVVFCWM
1476,23,OXQNJWFWBLWWJG
1477,44,OEPUMCEJW
1478,3,RTCRMV
1479,25,YOEQWBPMACVK
1480,25,CPUUDDA
1481,28,DBXAZTJDRXGJKVVDWLT
1482,9,DJIDQ
1483,33,UBNJAMKQXXCMBPUSSN
1484,36,ADXTEYRMSELBQSQ
1485,1,MJXSWAVLDFQJV
1486,36,TECQWWNRFTC
1487,30,WBHFFMRNKVNRQYYTCXWM
1488,27,WTDXKZV
1489,7,BAAPLCIQNOWMWERI
1490,5,AGYTBCDE
1491,44,TQOJSV
1492,44,KVUPEOLOUJAHCER
1493,37,HJTGMTIOTEUCMJBMQS
1494,24,KBQDKC
1495,25,FERBADTBZQ
1496,34,IFGRRSLQ
1497,16,ADMWOHHKFOPYGMV
1498,8,NUNZOEHZPRTQE
1499,48,OJQAGPTDKUUVIJFEBEYA
1500,33,TNPYBX
1501,38,AAGWU
1502,25,ASATATNGCNTOZYTAHJTX
1503,6,JQYUOOZVJ
1504,8,ZOIEIZIYFKOLUPFIZBI
1505,10,PCOUTW
1506,12,BGEVA
1507,13,FTXNCHYANEEMYANZ
1508,38,TPUABBVZFAVRFT
1509,47,OBRQZGCUGAJ
1510,34,GKJVHKFBIJATNRHZEFI
1511,23,IDWOOQGJHPUBOSJJFYO
1512,9,NQDOZSZOFTY
1513,24,HVGKQSDTDKIUD
1514,46,VDVLQ
1515,48,AMONOHJRIODVJAL
1516,28,YMYPHB
1517,28,NGXVMEB
1518,39,VAYGGLNJHQQTB
1519,32,MZIVMOQLFMXGIURD
1520,32,WPLHY
1521,32,TSJHFPMY
1522,46,IQYHLOXXJDWODOPGFKRB
1523,30,ENRDPDC
1524,1,KLAKHTTS
1525,8,GTXJBIMUHHYFPRQFFPO
1526,8,YOGDUKOPYHOJKX
1527,46,NNWMKTNVYUJLWW
1528,32,IMTCFCLZJK
1529,37,MIVOUDPTJOQCWOQQRPKN
1530,31,KMSCW
1531,32,SMGNVOSCWTTUQDTVEJ
1532,47,IIIPJFINJRII
1533,2,SKHQNZZBO
1534,20,NGRSMMRSU
1535,23,UCRZENEAWGLGLPM
1536,9,MLMKIGOAQXGSUBLMQD
1537,13,ERKONNPQRUB
1538,9,OZJJETTITLC
1539,34,YMXDFC
1540,19,TUDGIDXQG
1541,26,JULWO
1542,22,DZCLGTDH
1543,17,EAOFVVDBEH
1544,48,TERVMBNZHCBAE
1545,18,YERVPRQLFUBY
1546,8,BZNYSTYZXTDYDFRLQMH
1547,36,XQFSFMKH
1548,36,YHBMMPWQ
1549,38,ZVXPSFQTHMTUJATZURZ
1550,3,MXXQLJNGZCD
1551,5,LIXNTGUSPA
1552,50,PEZDUTKY
1553,19,MHFGGMU
1554,50,HMUWMHLDIM
1555,36,SZDUPMFYWXDOM
1556,30,KUUUDVBXUREIAUEPQ
1557,42,XOXOIEBZFELXFSP
1558,3,WOGQFPSHJE
1559,44,IOKBPXKS
1560,33,FWCVPHXZKMMC
1561,48,EJUIQGQXUAXJ
1562,20,FLCCKMEWXSLEBUHRBPM
1563,16,UAQTFQ
1564,18,PNATJGOWUBRVW
1565,46,ZQCWBHZUKXQ
1566,42,OEFBQXNOYTTKYU
1567,35,XLZANZHMVGMXYEY
1568,3,UIWJJMXJEGB
1569,46,YGEFB
1570,8,JDSITC
1571,2,RZIHZVCPBPCCUKLZNG
1572,17,WJMDBPGKLK
1573,4,CKDXKT
1574,41,QSYUPOIBHRDEMTAFSR
1575,36,HREOINGEBSS
1576,8,GEZCCFJVK
1577,2,MDACKT
1578,32,FOIZRVTLTGEHYKBLIMC
1579,32,QCOAJPOPANHMRYVBR
1580,49,MYAUCGDZVWOHRX
1581,48,HLKNBBCPINY
1582,43,EWKDAORZNIHE
1583,43,BJPRCBF
1584,2,TSOPDNOREDLVAUNIK
1585,19,XGEWWPQ
1586,38,VCTFMU
1587,37,DOLZUL
1588,22,MPVOZB
1589,25,EQJJXKIAAEQZ
1590,27,YVTJUVRG
1591,29,LYJESLIY
1592,12,ZTKCHPPW
1593,34,GTPIAOQTNG
1594,14,UOIFMPAGQFB
1595,43,BYHBTKK
1596,19,PZJAVXW
1597,23,FSHLXYHTDOJZAH
