gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,0.05555555555555555,1,1,0.32139303482587056,0.025023078698361415,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.9027777777777777,1,1,0.36716417910447763,0.4216882067851373,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,1,0.3194444444444444,1,1,0.31044776119402984,0.12699630740826218,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.2638888888888889,0,1,0.16616915422885575,0.06824371105469652,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,0,0.3194444444444444,1,1,0.7139303482587065,0.23139856912070159,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,0.1111111111111111,1,0,0.011940298507462671,0.016201246249711514,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,1.0,1,1,0.8741293532338307,0.903496422801754,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,1,1,0.9166666666666666,1,1,0.07412935323383085,0.19567851373182554,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.8472222222222222,1,0,0.7059701492537314,0.6325640433879529,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,1,0.20833333333333331,1,0,0.5656716417910447,0.13071197784444957,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.1388888888888889,1,1,0.3830845771144279,0.05590237710593123,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,0.041666666666666664,1,1,0.05323383084577116,0.00810639279944611,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,1,0.9305555555555555,1,0,0.8592039800995025,0.792401338564505,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,0.625,1,0,0.6283582089552239,0.43353911839372256,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.8472222222222222,1,1,0.8238805970149253,0.6868739903069467,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,1,0.4861111111111111,1,0,0.01791044776119402,0.08400069236095085,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0.2361111111111111,0,0,0.16069651741293528,0.06623009462266329,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0.5,1,1,0.7606965174129353,0.4031502423263328,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.3055555555555555,1,0,0.6447761194029851,0.20545811216247403,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0.2691542288557213,0.0030579275328871443,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.986111111111111,1,1,0.8054726368159204,0.8302504038772214,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0.20833333333333331,1,0,0.46368159203980097,0.10754096468959151,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,0.40277777777777773,1,1,0.827860696517413,0.3380798522963305,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0.5416666666666666,1,1,0.35422885572139307,0.25177705977382875,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,0.8888888888888888,1,0,0.9462686567164179,0.8312889453034848,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.0,1,0,0.06915422885572137,0.20407915993537964,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,0.2777777777777778,1,0,0.01243781094527363,0.04435148857604431,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.9166666666666666,1,0,0.7079601990049752,0.6875259635356565,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,1,0,0.4583333333333333,0,1,0.31592039800995025,0.1998672974844219,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.6805555555555555,1,0,0.06965174129353235,0.13764712670205403,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,0.1111111111111111,1,0,0.027860696517412936,0.013956842834064159,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.25,1,1,0.3189054726368159,0.10269443803369491,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,0.375,1,1,0.917910447761194,0.3275790445418878,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,1,1,0.986111111111111,1,0,0.818407960199005,0.8091218555273483,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,0,0,0,0.013888888888888888,1,1,0.6199004975124378,0.007125548119086083,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.7222222222222222,1,1,0.6522388059701492,0.4976459727671359,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,1,0.014925373134328346,0.0001096238172167089,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.375,1,0,0.5965174129353233,0.23772790214631895,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0.1111111111111111,1,1,0.36318407960199006,0.04837872144011078,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,1,1,0.9305555555555555,0,0,0.1736318407960199,0.2915878144472651,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0.29166666666666663,1,1,0.025870646766169153,0.04805561966305101,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,1.0,1,0,0.0756218905472637,0.21387029771520888,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,1,1,0.986111111111111,1,0,0.817910447761194,0.8240133856450496,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.18055555555555555,1,1,0.01691542288557213,0.027486729748442188,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0.018905472636815884,0.00015578121393953342,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.7083333333333333,0,1,0.2606965174129353,0.24956727440572354,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0.5416666666666666,0,1,0.22238805970149256,0.17028617585968153,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.4722222222222222,1,0,0.9751243781094526,0.44775559658435266,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0.375,1,0,0.01641791044776117,0.06130856219709209,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0.6944444444444444,0,1,0.1706467661691542,0.19964228017539812,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,0.5416666666666666,0,1,0.06965174129353235,0.10719478421417032,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.05555555555555555,1,0,0.3830845771144279,0.026119316870528504,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.3055555555555555,1,1,0.01791044776119402,0.052088622201707825,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,1,0.3472222222222222,1,0,0.4189054726368159,0.159918070620817,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.5416666666666666,1,0,0.8044776119402984,0.4453207939072236,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,1,1,0.6388888888888888,1,0,0.01691542288557213,0.09734594968843757,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0.7638888888888888,1,1,0.9776119402985074,0.7343353334871914,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0.20833333333333331,1,0,0.021890547263681587,0.03600276944380337,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.40277777777777773,1,1,0.023880597014925342,0.07339603046388185,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.0,1,1,0.7835820895522387,0.8176090468497577,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0,0,1,0.7777777777777777,1,1,0.02935323383084576,0.1407627509808447,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.625,1,0,0.9348258706467661,0.5784733441033926,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,1,1,0,0.40277777777777773,1,0,0.7149253731343282,0.304396492037849,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1,1,1,0,1.0,1,1,0.7124378109452736,0.7706612047080545,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0.8194444444444444,0,1,0.33283582089552244,0.3446803600276945,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0.5972222222222222,1,1,0.46368159203980097,0.33341795522732515,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0.4861111111111111,1,1,0.9208955223880596,0.4405146549734595,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,1,0,0,0.027777777777777776,1,1,0.25920398009950246,0.008135241172397875,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.125,1,1,0.018905472636815884,0.016720516962843292,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,0.375,1,0,0.01791044776119402,0.06163166397415186,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0.027777777777777776,1,1,0.26119402985074625,0.008221786291253173,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.2361111111111111,1,0,0.37661691542288556,0.10710246942072468,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0.4722222222222222,1,0,0.07810945273631842,0.11095661204708056,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,1,0.8888888888888888,0,0,0.3144278606965174,0.368284098776829,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.6388888888888888,0,0,0.15373134328358212,0.17528848372951766,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,0.861111111111111,1,1,0.5223880597014925,0.48980498499884606,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
0,0,0,1,0.6805555555555555,1,1,0.9049751243781096,0.6083141010846989,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.8333333333333333,1,0,0.6199004975124378,0.5571486268174475,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1.0,0,1,0.4522388059701493,0.513039464574198,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,0,1.0,1,0,0.9338308457711443,0.9170493884144935,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.6527777777777778,1,0,0.7144278606965173,0.47523655665820447,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,0.41666666666666663,1,0,0.46019900497512434,0.22053427186706673,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1.0,0,0,0.4597014925373134,0.5203323332564044,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,0.5972222222222222,1,0,0.01741293532338306,0.09221670897761368,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.25,1,1,0.4985074626865671,0.14781906300484654,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.38888888888888884,1,0,0.735820895522388,0.2941783983383337,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,1,0,0.375,1,1,0.6621890547263681,0.2643376413570275,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1,1,1,0,0.41666666666666663,1,1,0.7144278606965173,0.3009923840295407,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.986111111111111,1,1,0.908955223880597,0.9041483960304638,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,1,1.0,0,0,0.48706467661691544,0.5369143780290792,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,1,0,0.8888888888888888,1,1,0.7597014925373133,0.6842718670666974,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,0.026865671641791017,0.00024809600738518334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.6666666666666666,1,0,0.06766169154228854,0.13301407800600046,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.9027777777777777,1,1,0.9129353233830845,0.821584352642511,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.3611111111111111,1,0,0.30746268656716413,0.14060696976690515,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,0.6666666666666666,1,1,0.8034825870646766,0.5452977152088623,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.5972222222222222,1,1,0.013930348258706454,0.08775098084468036,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,1,0.3333333333333333,1,1,0.37810945273631835,0.16564158781444727,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0.9722222222222222,1,1,0.5840796019900497,0.6082390953150243,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,0,0.4722222222222222,1,0,0.8218905472636816,0.40485806600507734,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.05555555555555555,1,0,0.012935323383084563,0.005769674590353103,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0.013888888888888888,1,0,0.026368159203980085,0.00024232633279483006,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.75,0,0,0.2572139303482587,0.2712785598892222,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1,1,0,0,0.125,1,1,0.7149253731343282,0.09208400646203554,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.375,1,0,0.6228855721393034,0.2521982460189245,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,1,1,0.611111111111111,1,0,0.7577114427860697,0.49348603738749136,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.0,1,0,0.6800995024875621,0.730636972074775,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,0.06944444444444445,0,1,0.32537313432835824,0.024301869374567277,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,1,1,0.7638888888888888,1,0,0.01243781094527363,0.1162647126702054,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0.5694444444444444,1,1,0.5611940298507463,0.3544714978075237,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
1,1,1,0,1.0,1,1,0.7796019900497512,0.7856796676667436,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0,1,0,0.861111111111111,1,1,0.663681592039801,0.5921705515808908,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,1,0.125,1,1,0.717412935323383,0.0864412647126702,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.041666666666666664,0,0,0.0681592039800995,0.007039003000230787,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.3472222222222222,1,1,0.018905472636815884,0.05972190168474499,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.4722222222222222,1,0,0.3850746268656716,0.21586660512347106,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0.3611111111111111,0,0,0.17412935323383083,0.11582044772674822,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.5,1,1,0.7676616915422886,0.39873067159012227,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.013888888888888888,1,0,0.5681592039800994,0.0065255019616893605,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.736111111111111,1,1,0.5119402985074627,0.42820216939764594,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,1,1,0.986111111111111,1,0,0.7129353233830846,0.7297369028386799,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,0.5694444444444444,1,1,0.5616915422885572,0.36566466651280866,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0.8194444444444444,1,1,0.5791044776119403,0.5193514885760443,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,1,1,0.7638888888888888,1,1,0.07363184079601987,0.15799676898222942,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,0.41666666666666663,1,0,0.6348258706467661,0.29441495499653814,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,0.5555555555555556,1,1,0.6144278606965173,0.3634837295176552,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.9583333333333333,1,1,0.0800995024875622,0.2013327948303716,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.38888888888888884,1,1,0.012935323383084563,0.060581583198707586,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0.7083333333333333,1,1,0.717412935323383,0.5303196399723056,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,0.8472222222222222,1,0,0.6233830845771144,0.5670090006923609,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,1,0,0.986111111111111,1,1,0.7686567164179104,0.7717920609277636,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,0.38888888888888884,1,1,0.6203980099502486,0.2568832217862912,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.9444444444444444,1,0,0.01691542288557213,0.15680821601661668,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,0.027777777777777776,1,0,0.01641791044776117,0.004454188783752596,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.875,1,0,0.010945273631840807,0.14367066697438263,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,0.7916666666666666,1,1,0.843781094527363,0.6816235864297253,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
